est_diameter_min,relative_velocity,miss_distance,absolute_magnitude
0.0160160338,36438.0911742596,34314368.41664718,26.1
0.2412986969,128024.6453200678,67496137.4182381,20.21
0.7320739893,93647.5141003668,69516558.81297351,17.8
0.0350392641,43317.8589342542,65043102.844322935,24.4
0.0201629919,35177.687516256,4342731.216331911,25.6
0.0073207399,45613.5240176064,22988998.612794977,27.8
0.04411182,19629.5735940863,61984127.19926015,23.9
0.0080270317,84172.0885983461,66509214.59885361,27.6
0.1780553292,25767.4705854175,38954249.48746876,20.87
0.0732073989,30691.3375253706,28363482.35797833,22.8
0.0080270317,26679.3474304904,36612436.53172122,27.6
0.1677084622,125864.9656512556,55184038.59904199,21.0
0.0278326768,87094.6832116012,45261430.65386707,24.9
0.0127219879,40755.5274549434,20155479.49412369,26.6
0.011131533,61185.1338869677,44939589.19222072,26.89
0.0421264611,48512.1903500434,2458715.208953307,24.0
0.2111324448,57478.4243457566,61065876.444351085,20.5
0.1460679643,52442.9836825648,52856597.60042407,21.3
0.0175612318,23199.198161691,40214065.65959113,25.9
0.1209358264,50550.5505192451,7412774.665329421,21.71
0.1108038821,59361.8792078722,74550778.28337766,21.9
0.135692229,56545.0822329437,6168069.688211278,21.46
0.008405334,21497.5292205038,3293191.844812573,27.5
0.152249185,46049.7700429643,58009032.31461941,21.21
0.0136318556,16317.916828061,32756074.43966273,26.45
0.3931470096,44989.0124118365,7738724.712797026,19.15
0.040230458,18014.0121816849,6276389.795851102,24.1
0.4859090375,15388.8284248833,38552920.319581926,18.69
0.0201629919,36128.3211213491,9540674.141133586,25.6
0.0127219879,49543.116330488,979111.372125211,26.6
0.0113384836,30470.0385769469,2384748.561703052,26.85
0.0483676488,61142.2799767484,60013182.8017428,23.7
0.0802703167,115790.8583444652,42506285.08137985,22.6
0.0121494041,35247.5663937163,17922754.890917577,26.7
0.0608912622,51051.5847834052,31356030.505007166,23.2
0.0421264611,36321.8016777559,34267670.75337648,24.0
0.4661814374,74738.0039628071,49598332.81911401,18.78
0.0242412481,94377.8309159588,68679043.18614393,25.2
0.1756123185,100945.5381430027,74273309.16563033,20.9
0.2914439045,79494.409790329,24996247.78043881,19.8
0.0421264611,17823.4207604263,20782596.203608967,24.0
0.02658,25958.4232315643,53862011.62908757,25.0
0.0483676488,49835.6600378368,12462630.38934193,23.7
0.3471802221,39889.1095727965,30641258.778608978,19.42
0.2016299194,31835.3496769777,31738662.64686544,20.6
0.0042126461,37839.9615300806,18407327.07549613,29.0
0.046190746,42966.7939659301,14290920.81615086,23.8
0.0305179233,51807.639576177,37505865.33484947,24.7
0.6376097899,46390.3573846874,24851458.345015503,18.1
0.0253837029,63090.3697243834,70721789.43005434,25.1
0.1873074177,134337.0827609402,73822053.15973033,20.76
0.0253837029,52750.9296036738,26417103.47157304,25.1
0.0802703167,29521.2753509711,33666463.84146308,22.6
0.1414343753,96601.4829340758,68881930.12124512,21.37
0.0530340723,31471.2352012788,37392469.85019373,23.5
0.1058168859,32263.5162215351,70633187.98221686,22.0
0.0268259417,15045.7414420379,29206285.46168392,24.98
0.1010543415,23333.2155264484,10887601.661589714,22.1
0.109788026,15695.6844043574,35598244.12996569,21.92
0.1332155667,20610.114768146,31482610.872734293,21.5
0.0555334912,68874.2205059894,10452576.097077932,23.4
0.0802703167,43416.8177598184,46600709.848581366,22.6
0.437074004,137425.023624303,50864678.92330209,18.92
0.096506147,82972.6268590562,64896922.55262288,22.2
0.1058168859,90232.0866230116,53282908.59533538,22.0
0.2315021222,71658.0981768506,60212190.23024108,20.3
0.0066765941,40032.9332395117,6646272.249801607,28.0
0.0080270317,50286.2247648378,49091363.21543373,27.6
0.0421264611,89439.176609455,73437847.69707327,24.0
0.1272198785,52324.3228609822,58931225.691472754,21.6
0.1038855101,88317.1501152433,58650703.02688232,22.04
0.0667659413,47795.8829327395,58415122.47959835,23.0
0.0506471459,15465.0370673718,11284387.407526556,23.6
0.0319561887,71573.259998588,64627625.56259937,24.6
0.1756123185,18073.6305377775,23637784.43911168,20.9
0.0133215567,9118.3939861818,10698932.523013104,26.5
0.4836764882,61860.832879604,52058675.92216908,18.7
0.5815070396,110225.292126376,54133132.45650297,18.3
0.040230458,36753.8145934072,51150817.23761594,24.1
0.0095621373,22530.5106623796,996424.543057329,27.22
0.0586887658,27918.5140637622,8364912.718705347,23.28
0.3967847541,91258.8749159882,53299525.50786095,19.13
0.0291443905,15697.3841980629,7760717.050786365,24.8
0.0608912622,73343.4900451463,8507374.45615082,23.2
0.0174002295,17404.927018712,30959403.52728976,25.92
0.5950520786,155957.3797191203,62718896.8697242,18.25
0.1038855101,46009.5361107793,11948189.28460216,22.04
0.1058168859,85148.2205789652,30778545.581656046,22.0
0.0231502122,29255.6365593369,68655679.48448029,25.3
0.2424124811,25974.2818235632,32950515.138862874,20.2
0.0840533402,61650.9198499288,37448002.9132645,22.5
0.065246163,69588.2121618503,13003854.868415443,23.05
0.0350392641,47913.1012880136,61960205.0637076,24.4
0.040230458,42090.339651772,13903684.575446531,24.1
0.0231502122,57340.9152468878,51270184.56452358,25.3
0.0483676488,57019.1926956646,7897589.617331407,23.7
0.0253837029,32748.2341356176,4260990.356732218,25.1
0.0088014652,38843.2013224669,525219.691112416,27.4
0.0421264611,40657.5222349172,15948153.992342113,24.0
0.0160160338,93272.5029414773,66893507.17235037,26.1
0.0683211199,63985.5523087348,18232417.03645511,22.95
0.2658,24429.4595176045,26930521.177284133,20.0
0.0110803882,65797.1731054476,51447934.12073506,26.9
0.04411182,27264.1565690333,58459670.21204013,23.9
0.063760979,68515.9457423015,63373581.25029628,23.1
0.0078082728,28722.889110617,72971051.65891491,27.66
0.0228325794,8062.7105819895,25781839.572328832,25.33
0.063760979,18823.901507938,38517603.55362807,23.1
0.0319561887,80338.2173434534,64151475.90265948,24.6
0.0191670368,67356.1133585543,38486250.9217922,25.71
0.02658,18530.2409063275,60242426.86196674,25.0
0.040230458,72992.6192576362,66190961.316918135,24.1
0.2379879547,74675.379244194,30677118.704509232,20.24
0.1925550782,37137.9825484855,65613333.81183712,20.7
0.02658,26808.5549168689,8341821.165486822,25.0
0.0211132445,22408.5479648825,11835364.859895572,25.5
0.0384197891,38674.5188409112,10194369.6349056,24.2
0.0667659413,39632.8103963978,70748878.08876139,23.0
0.0174002295,19375.5565177991,20222369.35429445,25.92
0.0160160338,32921.5675173945,37336993.065841645,26.1
0.0231502122,18276.4729438335,4008010.410303863,25.3
0.0211132445,42602.1098245556,4656375.761887352,25.5
0.0305179233,15310.7729589012,14372532.842064908,24.7
0.0022108281,60325.3371041309,60647814.0216752,30.4
0.1203801767,37315.9890899644,11757877.02286062,21.72
0.0242412481,56446.1170658309,10356357.260338148,25.2
0.3166321257,49385.5967264972,47925695.28097269,19.62
0.063760979,23017.8918238668,49250821.63455755,23.1
0.0334622374,65104.0183745496,8858341.800297886,24.5
0.0802703167,17712.2700822095,17959396.271211352,22.6
0.1925550782,30556.8374323614,67272111.9600308,20.7
0.0421264611,53316.126956525,16033301.330079788,24.0
0.0152951935,27214.1344809827,7294802.682634641,26.2
0.1925550782,79217.8234153956,47007865.2850328,20.7
0.3841978911,50158.6408948176,56181211.17632868,19.2
0.0152951935,31160.5144088007,371759.862339644,26.2
0.1034081995,63313.7647697791,39648517.075488366,22.05
0.0319561887,64769.3246942654,22954189.88120764,24.6
0.1332155667,56599.7892104261,24404103.34293236,21.5
0.1447288051,63776.701033672,67813829.81287956,21.32
0.0010581689,22664.5973843908,34379800.430615,32.0
0.0921626549,63996.7020878401,15059900.123612264,22.3
0.0110803882,58273.9948865981,47058445.98541615,26.9
0.109788026,24312.4858203889,61105522.5128236,21.92
0.0334622374,27704.5228617585,72885659.66882063,24.5
0.0925880583,20652.1565947691,55997499.36708876,22.29
0.1594244681,71712.8587529867,69853415.29315348,21.11
0.008405334,17116.3427324276,3421933.69232418,27.5
0.0136947774,37931.67025376,29500009.629669096,26.44
0.0228325794,65547.1575321926,43629631.18002643,25.33
0.0116025908,21711.4929924684,844126.042549367,26.8
0.4576726672,35389.4907170305,25519132.233840745,18.82
0.0406027058,18563.4277830693,43432502.02758493,24.08
0.0226232491,20555.9565442799,5813402.639141242,25.35
0.0555334912,50885.0543375921,9676462.646713672,23.4
0.0183888672,45989.3075996491,26383137.170471024,25.8
0.0350392641,36777.6716413525,9123859.469412006,24.4
0.1139081967,144538.0714696583,67417461.86387408,21.84
0.0319561887,43792.8536959286,8862532.829505296,24.6
0.3669061375,89284.3656328951,28748950.08258309,19.3
0.046190746,35864.4260138386,35616802.47876876,23.8
0.008405334,60759.2004145276,64881877.06100315,27.5
0.0127219879,40340.0803069678,21722201.097034167,26.6
0.0231502122,23097.4095484924,37007600.60682769,25.3
0.2180494405,66106.8356409086,61556561.302616335,20.43
0.1160259082,58827.0863978572,34710875.117677115,21.8
0.1529519353,74945.5007213117,60632366.62041793,21.2
0.0334622374,48660.8966907368,53874543.35289875,24.5
0.0278326768,22831.3718117875,47937125.066873446,24.9
0.1344481952,60592.5448624429,57138721.82776863,21.48
0.04411182,54717.9879329057,18086620.55305032,23.9
0.0052547853,37458.1913283403,39796300.622521006,28.52
0.1529519353,60436.59047073,57924210.56168601,21.2
0.0048367649,61508.2824718837,55876810.65715521,28.7
0.0880146521,28308.2298704593,3499469.729792848,22.4
0.4023045798,85530.765157002,19482412.617044736,19.1
0.0045978519,27202.6883839429,46207269.17085687,28.81
0.160160338,48417.0042122147,25265789.348019984,21.1
0.058150704,79164.5399190461,53468596.03892587,23.3
0.1108038821,57111.24879239,49504237.688696526,21.9
0.2016299194,70985.6746125793,41926116.50687903,20.6
0.2210828104,51550.2773651182,66776327.60957298,20.4
0.1529519353,22969.910055084,23271705.765322298,21.2
0.2914439045,74206.8898734506,52874960.29017296,19.8
0.2796114661,119124.5203110064,60342618.24022481,19.89
0.0421264611,36512.6734011575,5027305.879641041,24.0
0.0127219879,71313.759236111,73948021.44777235,26.6
0.3471802221,48298.3544681644,40638604.9968476,19.42
0.0160160338,45748.6748709091,8465233.304643726,26.1
0.4881518917,134672.7115132592,66282571.53695619,18.68
0.3585543342,100728.026860135,70019515.64826828,19.35
0.1332155667,76058.2297121389,35554620.10453202,21.5
0.0896509666,63776.3904782532,53582579.42825093,22.36
0.0152249185,96631.3985917594,28993689.0862674,26.21
0.0080270317,64231.2140966503,73148117.3135039,27.6
0.0291443905,41946.3406122005,4278744.72170254,24.8
0.0231502122,24861.2195296608,46619338.328865886,25.3
0.0127219879,57481.7714006875,68922968.33253607,26.6
0.011131533,64853.7740457016,23255035.47627672,26.89
0.0122618211,42854.8683231911,68709944.12217113,26.68
0.0880146521,58662.1547034984,42474300.56310089,22.4
0.0350392641,73983.4835663992,73244323.85329878,24.4
0.0133215567,25400.8161722944,58839642.92264384,26.5
0.0089650967,78729.8821100942,37870223.82761108,27.36
0.439091446,78276.2637111757,73330330.30168429,18.91
0.0022312846,20561.1362904514,452086.244158913,30.38
0.9216265485,123942.4049127683,44889699.484398894,17.3
0.04411182,29493.3657706249,10961649.061770195,23.9
0.046190746,59905.0232096983,65854697.13958488,23.8
0.096506147,59408.5763767144,64061294.327320136,22.2
0.4619074603,26244.3013152448,29908790.23754105,18.8
0.0160899605,33806.0336423322,3424253.581293205,26.09
0.0110803882,52675.7831954989,1296433.347480779,26.9
0.0506471459,29566.0466041108,27318149.873040617,23.6
0.1278070988,53687.3155941175,12378803.686640829,21.59
0.0220067027,18719.1774028185,13473472.57671838,25.41
0.0350392641,38581.7331736714,12125587.944049776,24.4
0.1160259082,15722.7865709625,42445860.55691456,21.8
0.0840533402,58899.115858739,69158106.90787292,22.5
0.1797028549,34620.6491768723,61925815.505352,20.85
0.131994239,66112.5190821502,17984611.94962622,21.52
0.2111324448,49889.8576273817,34589749.55204359,20.5
0.0055533491,21615.0730353628,79383.107409771,28.4
0.0101054342,54762.5992407401,54878724.171520896,27.1
0.0122618211,35496.9217816721,43403780.91204108,26.68
0.0127219879,62851.4902260461,58727122.95952228,26.6
0.0278326768,58839.9948282467,41080283.13375892,24.9
0.0076657557,39592.7122233769,50136540.35794323,27.7
0.1231841913,7011.1135989168,39498677.38053152,21.67
0.1010543415,106889.1180144865,56300475.78933877,22.1
0.1677084622,69449.0030798044,52538725.374183066,21.0
0.0127219879,25647.7534430324,45021801.56934688,26.6
0.0608912622,46646.5772252495,11903760.856461704,23.2
0.1394938229,121051.3933322359,66441164.69695972,21.4
0.0384197891,37068.8534123645,9690844.926096324,24.2
0.02658,58058.185969188,36215060.83162425,25.0
0.1332155667,47496.8853314831,52731896.18194416,21.5
0.0015154966,25526.6823730668,57612837.450349495,31.22
0.2111324448,39833.7390100552,63974690.34016248,20.5
0.040230458,17122.4715013726,33641040.461365506,24.1
1.1763998937,89057.4896828016,68868530.58019008,16.77
0.1529519353,78341.4895011332,63521707.76540568,21.2
0.1394938229,67441.9465179918,15393203.74413844,21.4
0.0366906138,50537.3872042267,32384833.51737433,24.3
0.0231502122,46340.4466965089,53539534.211936064,25.3
0.0384197891,52577.9872024414,25859572.540433567,24.2
0.0530340723,31474.2296380568,72838497.9379974,23.5
0.0728710415,80118.829661063,33073513.550150502,22.81
0.2914439045,58514.8621012794,30087067.30576173,19.8
0.0435065831,59829.7838356656,22923332.16400508,23.93
0.0892390579,24688.2615465882,41342735.452758014,22.37
0.1214940408,49439.2263001859,37561615.70378621,21.7
0.0506471459,50041.1942340296,63114293.240403205,23.6
0.040230458,43319.4788291562,9863200.790944112,24.1
0.0160160338,33685.7736135455,1600689.444870547,26.1
0.2315021222,72052.9671632742,67307549.36170703,20.3
0.022108281,29221.7062739077,62181288.1562088,25.4
0.2272767323,38876.9630975201,55422148.51719234,20.34
0.2783267681,97845.3766257829,42975769.03422723,19.9
0.1756123185,31136.3773983318,72652786.15483347,20.9
0.0055533491,15177.0385585337,27191615.26730193,28.4
0.2251930467,70557.5707126765,72826100.85226923,20.36
0.0483676488,24404.5442315513,25158692.93599697,23.7
0.063760979,51103.1113333852,6446554.381018702,23.1
0.0121494041,67916.2756155844,51581959.585497625,26.7
0.3195618867,81306.9434302816,71634372.74445738,19.6
0.0185590173,21633.7739558467,4848450.406215791,25.78
0.0530340723,78606.3487691873,64659246.15414,23.5
3.5039264111,114797.8645068154,10312034.208937315,14.4
0.0253837029,47370.4794487631,10933774.804808622,25.1
0.0431077124,43181.7147520132,17428526.64254371,23.95
0.1272198785,74124.4141491332,61995419.89367284,21.6
0.0066765941,6602.9138771614,1182050.636561335,28.0
0.0384197891,18042.8761700785,34276454.90094629,24.2
0.0366906138,40173.9141602243,24357516.741120342,24.3
0.1838886721,64832.3106594883,71637124.178402,20.8
0.1677084622,45509.3184171449,42457038.360163085,21.0
0.2914439045,12127.9789880519,45722973.80217697,19.8
0.1961349444,42907.5920275657,64229697.78652296,20.66
0.0506471459,27088.9905865404,11035823.111507418,23.6
0.1231841913,78912.7322015718,57863977.67209217,21.67
0.0178055329,48826.5759355457,58745884.207916416,25.87
0.0066765941,18774.4159860126,51672764.161166586,28.0
0.040230458,46715.8895962708,12134701.670686984,24.1
0.0061738344,77061.2400727772,455939.45145629,28.17
0.0258556212,58750.9454039346,58066158.6997242,25.06
0.1272198785,57272.4351978833,54886964.441074535,21.6
0.0076657557,33255.1956954517,7627701.192128858,27.7
0.0174002295,57492.3360787326,57707009.77326789,25.92
0.058150704,55728.7303461973,11077762.395648737,23.3
0.1756123185,24193.4527703809,42453103.56218741,20.9
0.4310771239,59912.3557115266,50570327.28201099,18.95
0.0439091446,43571.810491299,29448637.945507903,23.91
0.0699125232,15771.3824311164,43253732.84221111,22.9
0.1214940408,73743.9431407319,46230760.31494596,21.7
0.0101054342,28827.756580417,61325253.86889105,27.1
0.0655473256,22161.6255480768,27745767.515587658,23.04
0.0127219879,19626.8156199764,64217006.98033681,26.6
0.3151773333,75983.0892239398,69873274.41039598,19.63
0.0667659413,40157.6844484951,42862455.858319566,23.0
0.2111324448,78503.739902271,70699240.6927071,20.5
0.0384197891,31740.1516674051,9494170.162225172,24.2
0.0530340723,34461.8684821514,28520123.81929047,23.5
0.0242412481,41545.3458732257,17673149.603160255,25.2
0.2111324448,38599.4651758913,35459754.88915914,20.5
0.046190746,23839.1065645509,28350757.353719108,23.8
0.0913177026,54487.1266977708,64297263.23067463,22.32
0.1460679643,51829.2759141227,40002738.397704735,21.3
0.0066765941,91192.5838867817,68721296.4462948,28.0
0.0106795998,12704.185395194,4137586.939131135,26.98
0.0022312846,39481.1302391352,41811786.57408812,30.38
0.0127219879,40009.7186603143,8340622.781829613,26.6
0.0366906138,43061.6780814341,16468227.187611211,24.3
0.0278326768,42216.8336961948,30305501.827813733,24.9
0.1756123185,63295.6445922676,23703578.79408042,20.9
0.0226232491,32653.9701235988,10057852.692417124,25.35
0.0334622374,71084.572711789,68189223.58699895,24.5
0.0780827277,36546.9746838095,30606664.675085723,22.66
0.0074912618,22288.2255835932,361465.599071121,27.75
0.008405334,22161.5232876704,31018842.396269,27.5
0.0483676488,74880.8372773973,72246044.88008514,23.7
0.0411675457,56847.6888998983,63304165.95368312,24.05
0.0766575574,60483.1486865598,35381874.746669896,22.7
0.0231502122,24014.8488060483,14122224.7734339,25.3
0.1460679643,71493.9380073738,22821382.00846879,21.3
0.1838886721,73484.6220625968,25685207.03763935,20.8
